path,purpose,current_or_legacy,source_or_generated,evidence_class,safe_to_release,action_needed,tracked,ignored,size_bytes
registry/v3/feature_caches_template.csv,provenance or study registry,legacy,source,PLANNING_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,232
registry/v3/model_pairs_template.csv,provenance or study registry,legacy,source,PLANNING_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,418
release/CERTGEN_INTERNAL_ARCHIVE_CANDIDATES.txt,release contract or manifest,current,source,NOT_EVIDENCE,true,none,false,false,918
release/CERTGEN_PUBLIC_RELEASE_MANIFEST.txt,release contract or manifest,current,source,NOT_EVIDENCE,true,none,false,false,1303
release/README.md,release contract or manifest,current,source,NOT_EVIDENCE,true,none,true,false,134
release/capsule_manifest_v4.json,release contract or manifest,legacy,source,PLANNING_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,348
reports/CERTGEN_BASELINE_REPRODUCTION.md,consolidated forensic audit output,current,source,NOT_EVIDENCE,false,review_before_release,false,false,6554
reports/CERTGEN_CLAIM_EVIDENCE_LEDGER.csv,consolidated forensic audit output,current,source,NOT_EVIDENCE,false,review_before_release,false,false,7010
reports/CERTGEN_COMMAND_LEDGER.csv,consolidated forensic audit output,current,source,NOT_EVIDENCE,false,review_before_release,false,false,9392
reports/CERTGEN_CURRENT_STATE.json,consolidated forensic audit output,current,source,NOT_EVIDENCE,false,review_before_release,false,false,3263
reports/CERTGEN_EVIDENCE_BOUNDARY_AUDIT.md,consolidated forensic audit output,current,source,NOT_EVIDENCE,false,review_before_release,false,false,4161
reports/CERTGEN_FORENSIC_MACHINE_AUDIT.json,consolidated forensic audit output,current,source,NOT_EVIDENCE,false,review_before_release,false,false,1671
reports/CERTGEN_FORENSIC_MACHINE_AUDIT.md,consolidated forensic audit output,current,source,NOT_EVIDENCE,false,review_before_release,false,false,1199
reports/CERTGEN_REMAINING_WORK_PRIORITIZED.md,consolidated forensic audit output,current,source,NOT_EVIDENCE,false,review_before_release,false,false,7173
reports/CERTGEN_REPAIR_CHANGELOG.md,consolidated forensic audit output,current,source,NOT_EVIDENCE,false,review_before_release,false,false,7901
reports/CERTGEN_REPOSITORY_INVENTORY.csv,consolidated forensic audit output,current,source,NOT_EVIDENCE,false,review_before_release,false,false,162540
reports/CERTGEN_REPOSITORY_INVENTORY.json,consolidated forensic audit output,current,source,NOT_EVIDENCE,false,review_before_release,false,false,415611
tests/test_certificate.py,automated verification,current,source,NOT_EVIDENCE,true,none,true,false,2932
tests/test_certificate_reporting.py,automated verification,current,source,NOT_EVIDENCE,true,none,true,false,1718
tests/test_certify_clean_metric_cli.py,automated verification,current,source,NOT_EVIDENCE,true,none,true,false,4132
tests/test_claim_gate.py,automated verification,current,source,NOT_EVIDENCE,true,none,true,false,976
tests/test_clean_core_certificate.py,automated verification,current,source,NOT_EVIDENCE,true,none,true,false,2068
tests/test_confidence_sequences.py,automated verification,current,source,NOT_EVIDENCE,true,none,true,false,1635
tests/test_engineering_evidence_safety.py,automated verification,current,source,NOT_EVIDENCE,true,none,false,false,8984
tests/test_evidence_status.py,automated verification,current,source,NOT_EVIDENCE,true,none,true,false,853
tests/test_feature_cache_schema.py,automated verification,current,source,NOT_EVIDENCE,true,none,true,false,2515
tests/test_feature_cache_v2_contract.py,automated verification,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,4069
tests/test_feature_cache_v3.py,automated verification,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,2186
tests/test_feature_extraction_plan.py,automated verification,current,source,NOT_EVIDENCE,true,none,true,false,1588
tests/test_fid_policy_gate.py,automated verification,current,source,NOT_EVIDENCE,true,none,true,false,1542
tests/test_fid_policy_v2.py,automated verification,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,1080
tests/test_first_pilot_v2.py,automated verification,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,2820
tests/test_first_pilot_v3.py,automated verification,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,2751
tests/test_forensic_final_audit.py,automated verification,current,source,NOT_EVIDENCE,true,none,false,false,612
tests/test_forensic_inventory.py,automated verification,current,source,NOT_EVIDENCE,true,none,false,false,1200
tests/test_imports.py,automated verification,current,source,NOT_EVIDENCE,true,none,true,false,339
tests/test_metric_reproduction_v3.py,automated verification,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,4147
tests/test_metrics.py,automated verification,current,source,NOT_EVIDENCE,true,none,true,false,1608
tests/test_mmd_streams.py,automated verification,current,source,NOT_EVIDENCE,true,none,true,false,2737
tests/test_optional_stopping_lab.py,automated verification,current,source,NOT_EVIDENCE,true,none,true,false,916
tests/test_provenance_ledger.py,automated verification,current,source,NOT_EVIDENCE,true,none,true,false,2618
tests/test_r0_cpu_gpu_execution.py,automated verification,current,source,NOT_EVIDENCE,true,none,false,false,4702
tests/test_r0_technical_correction.py,automated verification,current,source,NOT_EVIDENCE,true,none,true,false,4211
tests/test_r1_source_selection.py,automated verification,current,source,NOT_EVIDENCE,true,none,false,false,3643
tests/test_r1_upgrades.py,automated verification,current,source,NOT_EVIDENCE,true,none,true,false,7053
tests/test_r1a_sample_materialization.py,automated verification,current,source,NOT_EVIDENCE,true,none,false,false,8242
tests/test_r1b_generation_package.py,automated verification,current,source,NOT_EVIDENCE,true,none,false,false,8711
tests/test_reference_draw_plan.py,automated verification,current,source,NOT_EVIDENCE,true,none,false,false,4330
tests/test_registry_reporting.py,automated verification,current,source,NOT_EVIDENCE,true,none,true,false,2149
tests/test_registry_v2.py,automated verification,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,2417
tests/test_registry_v3_and_lab.py,automated verification,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,1207
tests/test_replay_and_pilot_report_v3.py,automated verification,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,1861
tests/test_schemas.py,automated verification,current,source,NOT_EVIDENCE,true,none,true,false,1844
tests/test_smoke_artifact_non_evidence.py,automated verification,current,source,SYNTHETIC_ONLY,true,none,true,false,1220
tests/test_smoke_config.py,automated verification,current,source,SYNTHETIC_ONLY,true,none,true,false,301
tests/test_v2_audit.py,automated verification,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,662
tests/test_v2_clean_metric_integration.py,automated verification,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,1871
tests/test_v3_docs_and_audit.py,automated verification,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,1542
tests/test_v3_intake_audit.py,automated verification,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,1114
tests/test_v3_status_policy.py,automated verification,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,389
tests/test_v4_audit.py,automated verification,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,525
tests/test_v4_batch_and_analysis.py,automated verification,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,3574
tests/test_v4_claims_paper_review_release.py,automated verification,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,2302
tests/test_v4_state_and_planning.py,automated verification,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,2913
tests/test_v5_audit.py,automated verification,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,579
tests/test_v5_claim_contract.py,automated verification,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,797
tests/test_v5_command_bundle.py,automated verification,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,597
tests/test_v5_paper_proof_release.py,automated verification,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,941
tests/test_v5_related_work_and_analysis.py,automated verification,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,1583
tests/test_v5_result_contracts_and_injection.py,automated verification,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,2046
tests/test_v5_reviewer_readiness.py,automated verification,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,860
tests/test_v5_state_intake.py,automated verification,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,507
tests/test_v6_cpu_kaggle_packaging.py,automated verification,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,11980
tests/test_v6_execution_gates.py,automated verification,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,5630
tests/test_v7_cifar_autodetect.py,automated verification,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,1186
tests/test_v7_importers.py,automated verification,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,2375
tests/test_v7_multibench_candidates.py,automated verification,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,1363
tests/test_v7_notebook_quality.py,automated verification,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,1071
tests/test_v7_runledger.py,automated verification,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,866
tests/test_v9_execution_supercharger.py,automated verification,current,source,NOT_EVIDENCE,true,none,false,false,8999
